"","hhid","cr_surveyed","af_surveyed","sample_purposely","loc_Camp","loc_Host","loc_ITS","gov_Amman","gov_Irbid","gov_Jerash","gov_Mafraq","gov_Zarqa","Azraq","Zaatari","gov_Gaza","cr_female_CLEAN","cr_baseline_age_CLEAN","age_corrected","cr_nationality","af_nationality","af_baseline_role"
"1309",305254369,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,15,0,1,1,1
"1310",305254379,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,16,0,1,1,1
"1311",305254383,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,15,0,2,2,1
"1312",305254389,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,15,0,1,1,1
"1313",305254390,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,16,0,2,2,1
"1314",305254406,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,17,0,2,2,1
"1315",305254422,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,15,0,1,1,2
"1316",305254425,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,16,0,2,2,1
"1317",305254441,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,15,0,2,2,1
"1318",305254444,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,18,0,2,2,1
"1319",305254468,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,15,0,1,1,1
"1320",305254471,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,16,0,1,1,1
"1321",305254517,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,15,0,3,1,1
"1322",305254518,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,16,0,1,1,1
"1323",305254561,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,16,0,1,1,1
"1324",305254700,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,17,0,2,2,1
"1325",305254701,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,17,0,2,2,1
"1326",305254704,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,15,0,1,1,1
"1327",305441343,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,11,0,2,2,1
"1328",305441361,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,12,0,2,2,1
"1329",305441424,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,12,0,1,1,1
"1330",305441425,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,16,0,1,1,1
"1331",305441429,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,10,0,2,2,1
"1332",305441491,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,12,0,2,2,1
"1333",305441503,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,11,0,2,2,1
"1334",305441510,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,12,0,1,1,1
"1335",305441513,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,12,0,1,1,1
"1336",305441521,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,12,0,1,1,1
"1337",305441523,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,11,0,2,2,2
"1338",305441526,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,12,0,2,2,1
"1339",305441529,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,10,0,2,2,1
"1340",305441558,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,12,0,1,1,1
"1341",305441577,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,11,0,1,1,1
"1342",305441592,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,12,0,2,2,1
"1343",305441598,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,12,0,2,2,1
"1344",305442306,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,11,0,2,2,1
"1345",305442315,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,12,0,1,1,1
"1346",305442332,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,11,0,1,1,1
"1347",305442334,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,11,0,2,2,1
"1348",305442424,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,11,0,1,1,2
"1349",305442428,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,13,0,1,1,1
"1350",305442429,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,12,0,1,1,1
"1351",305442446,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,12,0,2,2,1
"1352",305442460,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,11,0,1,1,1
"1353",305442475,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,11,0,1,1,1
"1354",305442496,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,11,0,1,1,1
"1355",305442518,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,11,0,1,1,1
"1356",305442521,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,10,0,1,1,2
"1357",305442526,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,10,0,2,2,1
"1358",305442536,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,12,0,2,2,2
"1359",305442551,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,11,0,2,2,1
"1360",305442559,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,12,0,2,2,1
"1361",305442568,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,11,0,1,1,1
"1362",305442569,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,12,0,2,2,1
"1363",305442575,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,11,0,1,1,1
"1364",305442587,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,12,0,2,2,1
"1365",305443305,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,16,0,2,2,1
"1366",305443307,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,16,0,2,2,1
"1367",305443317,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,15,0,2,2,1
"1368",305443322,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,15,0,1,1,1
"1369",305443342,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,16,0,2,2,1
"1370",305443345,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,16,0,2,2,1
"1371",305443347,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,16,0,1,1,1
"1372",305443353,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,16,0,1,1,1
"1373",305443355,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,16,0,2,2,1
"1374",305443361,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,17,0,2,2,1
"1375",305443390,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,15,0,2,2,1
"1376",305443400,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,15,0,2,2,1
"1377",305443419,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,17,0,2,2,1
"1378",305443434,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,17,0,2,2,1
"1379",305443462,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,15,0,2,2,2
"1380",305443475,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,16,0,2,2,1
"1381",305443497,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,15,0,2,2,1
"1382",305443502,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,15,0,2,2,1
"1383",305443504,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,17,0,1,1,1
"1384",305443513,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,16,0,2,2,1
"1385",305443523,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,16,0,2,NA,NA
"1386",305443557,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,16,1,2,2,1
"1387",305443573,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,16,0,2,2,1
"1388",305443581,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,16,0,2,2,1
"1389",305443586,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,16,0,2,2,1
"1390",305444311,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,16,0,2,2,1
"1391",305444328,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,15,0,1,1,1
"1392",305444348,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,16,0,2,2,1
"1393",305444360,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,17,0,1,1,1
"1394",305444399,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,16,0,2,2,3
"1395",305444413,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,16,0,3,1,1
"1396",305444418,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,17,0,2,2,1
"1397",305444423,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,17,0,2,2,1
"1398",305444427,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,16,0,2,2,1
"1399",305444442,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,16,0,1,1,2
"1400",305444458,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,17,0,1,1,1
"1401",305444474,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,16,0,2,2,1
"1402",305444479,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,16,0,1,1,1
"1403",305444484,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,17,0,1,1,1
"1404",305444493,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,15,0,2,2,1
"1405",305444511,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,15,0,2,2,2
"1406",305444531,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,16,0,2,2,1
"1407",305444540,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,16,0,2,2,1
"1408",305444574,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,15,0,1,4,1
"1409",305444575,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,16,0,2,2,1
"1410",305444580,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,15,0,2,2,1
"1411",305444585,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,15,0,2,2,1
"1412",306441001,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,12,0,2,2,1
"1413",306444001,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,17,1,3,3,2
"1414",306451603,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,11,0,1,1,1
"1415",306451608,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,12,0,2,2,1
"1416",306451610,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,12,0,1,1,1
"1417",306451613,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,12,0,2,2,1
"1418",306451614,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,11,0,2,2,1
"1419",306451617,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,11,0,1,1,1
"1420",306451621,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,10,0,2,2,2
"1421",306451623,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,11,0,2,2,1
"1422",306451624,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,11,0,2,2,1
"1423",306451628,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,10,0,2,2,2
"1424",306451629,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,12,0,1,1,1
"1425",306451630,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,11,0,1,1,1
"1426",306451633,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,10,0,2,2,1
"1427",306451636,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,11,0,2,2,1
"1428",306451639,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,11,0,2,2,1
"1429",306451641,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,10,0,2,2,1
"1430",306451642,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,13,0,2,2,1
"1431",306451643,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,11,0,1,1,1
"1432",306451646,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,11,0,2,2,1
"1433",306451647,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,11,0,2,2,1
"1434",306451648,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,11,0,2,2,1
"1435",306451649,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,12,0,1,1,1
"1436",306451650,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,11,0,1,1,1
"1437",306451651,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,10,0,2,2,1
"1438",306451652,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,10,0,2,2,1
"1439",306451653,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,12,0,2,2,1
"1440",306451658,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,11,0,2,2,1
"1441",306451660,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,11,0,2,2,1
"1442",306451661,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,11,0,2,2,1
"1443",306451662,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,11,0,2,2,1
"1444",306451663,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,11,0,1,1,1
"1445",306451665,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,10,0,1,1,1
"1446",306451671,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,12,0,2,2,1
"1447",306451672,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,11,0,2,2,1
"1448",306451673,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,11,0,1,1,1
"1449",306451674,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,12,0,2,2,1
"1450",306451677,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,11,0,2,2,1
"1451",306451680,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,12,0,1,1,1
"1452",306451681,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,11,0,2,2,1
"1453",306451685,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,12,0,2,2,3
"1454",306451687,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,11,0,2,2,1
"1455",306451688,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,11,0,1,1,1
"1456",306451694,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,11,0,1,1,1
"1457",306451695,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,12,0,2,2,1
"1458",306451697,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,13,0,1,1,1
"1459",306452609,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,12,0,2,2,1
"1460",306452610,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,12,0,2,2,1
"1461",306452611,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,11,0,1,1,1
"1462",306452612,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,12,0,1,1,1
"1463",306452614,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,12,0,2,2,1
"1464",306452615,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,10,0,2,2,1
"1465",306452616,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,11,1,1,1,1
"1466",306452619,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,11,0,2,2,1
"1467",306452621,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,12,0,1,1,1
"1468",306452623,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,11,0,1,1,1
"1469",306452626,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,11,0,2,2,1
"1470",306452627,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,11,0,2,2,1
"1471",306452631,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,10,0,2,2,1
"1472",306452633,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,11,0,1,1,1
"1473",306452635,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,11,0,1,1,1
"1474",306452637,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,10,0,2,2,1
"1475",306452644,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,11,0,1,1,1
"1476",306452652,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,10,0,1,1,1
"1477",306452654,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,11,0,2,2,1
"1478",306452655,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,11,0,2,2,1
"1479",306452657,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,10,0,2,2,1
"1480",306452659,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,12,0,1,1,1
"1481",306452661,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,11,0,2,2,2
"1482",306452663,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,12,0,2,2,1
"1483",306452666,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,12,0,1,1,1
"1484",306452668,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,10,0,2,2,1
"1485",306452670,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,11,0,2,2,2
"1486",306452675,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,12,0,1,1,1
"1487",306452677,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,11,0,1,1,1
"1488",306452681,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,11,0,1,1,1
"1489",306452686,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,12,0,1,1,1
"1490",306452687,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,12,0,1,1,1
"1491",306452688,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,12,0,2,2,1
"1492",306452696,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,12,0,2,2,1
"1493",306452697,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,10,0,2,2,1
"1494",306452698,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,11,0,1,1,1
"1495",306452700,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,12,0,2,2,1
"1496",306452704,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,11,0,1,1,1
"1497",306452708,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,12,0,2,2,1
"1498",306452710,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,11,0,1,1,1
"1499",306453604,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,15,0,2,2,1
"1500",306454607,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,17,0,1,1,1
"1501",306454609,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,16,0,2,2,1
"1502",306454617,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,15,0,1,1,1
"1503",306454621,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,15,0,1,1,1
"1504",306454625,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,16,0,1,1,1
"1505",306454630,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,16,0,1,1,1
"1506",306454633,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,16,0,1,1,1
"1507",306454641,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,16,0,1,1,1
"1508",306454642,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,17,0,1,1,1
"1509",306454644,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,17,0,1,1,1
"1510",306454645,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,15,0,1,1,1
"1511",306701007,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,11,0,3,3,1
"1512",306701008,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,11,0,1,3,1
"1513",306701017,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,11,0,3,3,1
"1514",306701025,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,12,0,3,1,1
"1515",306701028,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,10,0,3,3,1
"1516",306701029,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,13,0,3,3,1
"1517",306701030,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,11,0,3,3,1
"1518",306701044,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,12,0,3,1,1
"1519",306701045,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,10,0,1,1,1
"1520",306701046,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,13,0,3,3,1
"1521",306701047,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,13,0,3,3,1
"1522",306701048,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,11,0,1,1,1
"1523",306701050,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,12,0,NA,3,1
"1524",306701054,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,10,0,3,3,1
"1525",306701055,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,12,0,3,3,1
"1526",306701062,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,10,1,3,3,1
"1527",306701064,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,13,0,3,3,1
"1528",306701065,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,12,0,3,3,1
"1529",306701070,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,12,0,3,1,1
"1530",306701071,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,13,0,3,3,1
"1531",306701072,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,11,0,3,3,1
"1532",306701073,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,10,0,3,3,1
"1533",306701076,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,12,0,3,3,1
"1534",306701080,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,10,0,3,3,1
"1535",306701081,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,10,0,3,3,1
"1536",306701084,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,10,0,3,1,1
"1537",306701087,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,11,0,3,1,1
"1538",306701088,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,12,0,3,3,1
"1539",306701091,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,12,0,3,3,1
"1540",306701092,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,11,0,3,3,1
"1541",306701093,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,12,0,3,3,1
"1542",306701094,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,10,0,3,3,1
"1543",306701095,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,12,0,3,3,1
"1544",306701096,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,12,0,3,3,1
"1545",306701097,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,10,0,3,3,1
"1546",306701100,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,10,0,3,3,1
"1547",306701113,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,12,0,3,3,1
"1548",306701122,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,12,0,3,3,1
"1549",306701125,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,13,0,3,3,1
"1550",306701129,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,12,0,3,3,1
"1551",306701131,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,10,0,3,3,1
"1552",306701136,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,12,0,3,1,1
"1553",306701142,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,10,0,3,3,1
"1554",306701144,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,12,0,3,1,1
"1555",306701146,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,13,0,3,3,1
"1556",306702001,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,10,0,3,3,1
"1557",306702002,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,12,0,3,3,1
"1558",306702003,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,11,0,3,1,1
"1559",306702004,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,12,0,3,3,1
"1560",306702007,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,12,0,3,3,1
"1561",306702009,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,12,0,3,3,1
"1562",306702011,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,10,0,3,3,1
"1563",306702013,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,13,0,3,3,1
"1564",306702014,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,11,0,3,3,1
"1565",306702015,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,12,0,3,3,1
"1566",306702019,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,11,0,3,3,1
"1567",306702024,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,11,0,3,3,1
"1568",306702028,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,11,1,3,3,1
"1569",306702029,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,12,0,3,3,1
"1570",306702038,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,11,0,3,3,1
"1571",306702041,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,11,0,1,1,1
"1572",306702042,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,13,0,3,3,1
"1573",306702043,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,11,0,3,1,1
"1574",306702044,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,12,0,3,3,1
"1575",306702045,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,10,0,3,3,2
"1576",306702048,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,11,0,3,3,1
"1577",306702055,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,12,0,3,3,1
"1578",306702057,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,12,0,3,3,1
"1579",306702061,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,11,0,3,3,1
"1580",306702063,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,12,0,3,3,1
"1581",306702064,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,13,0,3,3,1
"1582",306702066,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,11,0,3,1,1
"1583",306702067,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,11,0,3,3,1
"1584",306702074,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,11,0,3,3,1
"1585",306702077,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,13,0,3,3,2
"1586",306702080,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,12,0,3,1,1
"1587",306702084,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,12,0,3,3,1
"1588",306702085,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,11,0,3,3,1
"1589",306702088,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,11,0,3,3,1
"1590",306702093,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,12,0,3,3,1
"1591",306702094,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,12,0,3,1,1
"1592",306702095,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,10,0,3,3,1
"1593",306702097,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,12,0,3,1,1
"1594",306702099,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,11,0,3,3,1
"1595",306702103,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,11,0,3,3,1
"1596",306702106,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,11,0,3,3,1
